"","age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y","subscription"
"336",47,5,1,3,0,447,0,1,3,7,9,126,1,-1,0,4,"no",1
"337",33,2,2,1,0,-195,0,0,3,20,12,9,1,-1,0,4,"no",1
"338",33,5,3,3,0,1410,1,0,1,5,4,8,1,254,5,1,"no",1
"339",63,6,2,1,0,1084,0,0,1,14,11,201,1,183,1,3,"no",1
"340",51,7,1,1,0,10924,0,0,1,6,9,106,2,-1,0,4,"no",1
"341",41,5,2,3,0,832,1,1,1,21,10,164,1,176,1,1,"no",1
"342",56,6,2,3,0,478,0,0,1,5,4,97,1,-1,0,4,"no",1
"343",60,5,3,3,0,0,0,1,1,23,6,151,1,-1,0,4,"no",1
"344",41,7,3,3,0,3950,1,0,3,30,9,96,2,-1,0,4,"no",1
"345",37,5,3,4,0,504,1,0,1,16,1,555,1,-1,0,4,"no",1
"346",36,2,3,2,0,219,1,1,1,11,9,270,2,347,1,1,"no",1
"347",57,5,2,3,0,1602,0,0,1,29,6,339,3,-1,0,4,"no",1
"348",55,5,2,1,0,2587,0,0,1,4,12,328,2,94,2,3,"yes",2
"349",44,1,2,2,0,0,1,1,3,16,9,159,1,-1,0,4,"no",1
"350",47,7,2,3,0,2303,1,0,1,6,9,323,2,364,1,1,"no",1
"351",31,2,2,2,0,1660,1,0,1,20,1,342,1,-1,0,4,"no",1
"352",35,5,2,3,1,32,1,0,1,21,10,180,1,-1,0,4,"no",1
"353",39,5,2,3,0,278,0,1,1,28,6,60,3,-1,0,4,"no",1
"354",50,5,2,3,0,4,0,0,1,17,10,223,1,96,2,1,"no",1
"355",29,5,2,3,0,318,1,0,1,18,9,1434,2,356,4,1,"no",1
"356",30,8,3,2,0,209,1,0,3,6,9,30,2,-1,0,4,"no",1
"357",46,8,2,2,0,271,1,0,3,16,9,134,4,-1,0,4,"no",1
"358",27,5,3,4,0,3196,0,0,1,9,4,10,2,-1,0,4,"no",1
"359",48,1,1,2,0,4099,0,0,1,2,1,397,2,-1,0,4,"yes",2
"360",26,9,3,2,0,2572,1,0,1,5,9,620,1,-1,0,4,"no",1
"361",36,5,3,3,0,339,0,0,1,21,10,6,6,-1,0,4,"no",1
"362",42,2,2,1,0,0,1,1,1,7,9,209,2,-1,0,4,"no",1
"363",50,4,2,1,0,395,1,0,3,15,9,419,2,-1,0,4,"no",1
"364",49,2,2,2,0,2039,1,0,1,18,10,283,2,-1,0,4,"no",1
"365",45,5,2,3,0,5450,0,0,1,8,2,188,2,-1,0,4,"no",1
"366",23,9,3,2,0,780,0,0,1,16,12,267,1,-1,0,4,"no",1
"367",38,10,3,2,0,0,1,0,1,7,1,196,2,-1,0,4,"no",1
"368",32,5,3,3,0,8436,1,0,1,17,1,245,1,149,2,1,"no",1
"369",60,10,3,1,0,11262,0,0,1,26,2,323,1,-1,0,4,"yes",2
"370",30,3,2,2,0,946,1,0,1,19,10,1065,1,183,1,2,"no",1
"371",58,4,2,3,0,497,0,0,3,11,7,138,5,-1,0,4,"no",1
"372",60,6,2,1,0,55,0,0,1,4,7,207,1,-1,0,4,"no",1
"373",38,8,2,2,0,-140,0,0,3,25,7,456,3,-1,0,4,"no",1
"374",51,10,2,2,0,-379,1,0,1,5,2,261,1,-1,0,4,"no",1
"375",42,1,2,2,0,-396,1,0,1,11,9,80,1,308,4,1,"no",1
"376",30,8,3,2,0,0,1,0,1,18,9,131,6,363,9,1,"no",1
"377",40,5,2,1,0,733,1,0,3,6,7,94,7,-1,0,4,"no",1
"378",37,5,2,3,0,393,1,0,1,14,9,567,3,275,4,1,"yes",2
"379",53,10,1,1,0,7290,1,0,3,30,9,153,1,-1,0,4,"no",1
"380",27,8,3,2,0,468,1,0,1,13,9,109,1,-1,0,4,"no",1
"381",39,2,2,2,0,0,1,0,1,30,1,53,1,325,1,1,"no",1
"382",39,2,2,1,0,3705,1,0,3,16,7,77,1,-1,0,4,"no",1
"383",59,6,2,3,0,9676,0,0,2,27,8,234,2,-1,0,4,"yes",2
"384",37,8,2,2,0,1328,1,0,2,13,9,121,2,341,4,1,"no",1
"385",41,2,2,1,0,8,1,0,1,15,6,155,2,-1,0,4,"no",1
"386",45,2,2,1,0,61,0,0,1,17,1,108,1,-1,0,4,"no",1
"387",48,5,2,3,0,6613,0,0,3,17,7,159,3,-1,0,4,"no",1
"388",48,10,2,2,0,302,1,0,3,26,9,208,3,-1,0,4,"no",1
"389",32,2,2,2,0,1005,0,0,1,12,9,215,1,-1,0,4,"no",1
"390",35,8,2,2,0,109,1,0,3,6,9,597,3,-1,0,4,"no",1
"391",33,5,3,3,0,1240,1,0,1,4,4,505,2,260,1,2,"no",1
"392",28,2,3,1,0,0,1,1,3,3,7,380,4,-1,0,4,"no",1
"393",64,6,2,4,0,2923,0,0,1,12,8,120,1,-1,0,4,"no",1
"394",35,10,2,2,0,0,0,0,1,27,2,106,4,-1,0,4,"no",1
"395",33,2,2,2,0,43,1,0,1,14,9,332,2,358,2,1,"no",1
"396",41,10,2,2,0,288,1,0,3,15,9,221,4,-1,0,4,"no",1
"397",34,1,2,2,0,613,1,0,1,4,7,80,1,-1,0,4,"no",1
"398",37,10,3,3,0,6101,0,0,1,4,9,60,5,87,1,3,"no",1
"399",38,2,2,1,0,168,1,1,2,13,9,212,3,-1,0,4,"no",1
"400",39,2,2,1,0,7685,1,0,1,14,1,493,3,-1,0,4,"no",1
"401",35,10,1,3,0,4515,1,0,1,19,10,98,2,-1,0,4,"no",1
"402",28,2,3,2,0,517,0,1,1,8,6,681,1,-1,0,4,"yes",2
"403",27,2,3,2,0,148,0,0,1,22,6,203,1,-1,0,4,"no",1
"404",48,6,2,1,1,-285,0,1,1,19,10,157,1,-1,0,4,"no",1
"405",50,2,2,2,0,887,0,0,3,16,7,287,1,-1,0,4,"no",1
"406",45,7,2,2,0,3098,1,0,1,7,2,159,2,-1,0,4,"no",1
"407",41,10,2,3,0,744,1,0,3,14,9,125,1,-1,0,4,"no",1
"408",39,10,2,2,0,130,0,0,1,8,6,202,2,-1,0,4,"no",1
"409",44,5,2,2,0,438,1,0,2,8,9,37,3,303,1,1,"no",1
"410",54,1,2,2,0,0,0,0,1,28,5,161,1,98,2,1,"yes",2
"411",49,5,2,3,0,322,0,0,1,6,2,72,4,-1,0,4,"no",1
"412",34,2,3,2,0,186,0,0,1,2,4,342,1,-1,0,4,"no",1
"413",75,6,1,3,0,3810,1,0,1,16,10,262,1,183,1,1,"yes",2
"414",42,5,2,3,0,0,0,0,1,13,2,325,2,-1,0,4,"no",1
"415",53,2,2,2,0,4380,0,0,2,19,2,223,7,-1,0,4,"no",1
"416",49,5,1,3,0,755,0,0,1,31,6,1212,4,-1,0,4,"yes",2
"417",31,8,3,2,0,2070,0,0,1,29,2,319,2,-1,0,4,"no",1
"418",45,2,3,1,0,999,0,0,1,29,5,182,2,-1,0,4,"no",1
"419",39,7,2,2,0,167,1,1,1,17,6,330,1,-1,0,4,"no",1
"420",46,10,2,2,0,1322,1,1,1,19,10,514,1,-1,0,4,"no",1
"421",42,1,1,2,0,1076,1,0,3,14,9,213,1,-1,0,4,"no",1
"422",37,5,2,3,0,502,1,0,1,7,9,551,1,351,1,1,"no",1
"423",26,10,3,3,0,1216,1,0,1,16,1,472,2,-1,0,4,"no",1
"424",37,5,3,3,0,876,1,0,1,15,1,140,4,327,2,1,"no",1
"425",36,8,3,2,0,342,1,0,3,7,9,142,1,-1,0,4,"no",1
"426",29,2,3,1,0,950,1,0,3,4,7,135,3,-1,0,4,"no",1
"427",36,2,2,1,0,973,1,1,3,23,9,293,1,-1,0,4,"no",1
"428",26,10,2,3,0,3825,1,0,3,13,9,107,1,-1,0,4,"no",1
"429",32,2,2,2,0,2366,1,0,3,20,9,127,2,-1,0,4,"no",1
"430",40,5,2,3,0,542,1,0,1,20,10,1816,1,-1,0,4,"no",1
"431",53,5,2,1,0,995,0,0,1,4,4,200,3,-1,0,4,"no",1
"432",29,5,2,3,0,20,1,0,1,12,9,418,1,-1,0,4,"no",1
"433",34,10,3,3,0,228,1,0,1,22,6,387,4,-1,0,4,"no",1
"434",43,2,2,2,0,130,0,0,1,5,9,156,1,337,3,1,"no",1
"435",56,5,2,3,0,217,0,1,1,21,6,121,2,-1,0,4,"no",1
"436",55,3,1,3,0,0,0,0,3,6,7,108,2,-1,0,4,"no",1
"437",31,7,2,3,0,259,1,0,1,7,9,47,1,-1,0,4,"no",1
"438",27,1,3,2,0,619,1,0,1,20,1,16,5,322,4,2,"no",1
"439",36,5,2,2,0,644,1,0,1,18,10,54,2,-1,0,4,"no",1
"440",44,5,2,3,0,22,1,0,1,6,2,265,2,-1,0,4,"no",1
"441",37,1,1,3,0,4303,1,0,3,23,9,168,1,-1,0,4,"no",1
"442",30,1,3,2,0,239,1,0,1,7,9,115,3,-1,0,4,"no",1
"443",42,10,3,2,0,275,0,0,1,26,2,31,8,-1,0,4,"no",1
"444",30,5,2,3,0,1221,1,0,2,25,6,279,4,-1,0,4,"yes",2
"445",62,6,2,2,0,816,0,0,1,1,12,28,2,-1,0,4,"no",1
"446",24,2,2,2,0,1222,1,0,1,20,1,369,1,-1,0,4,"no",1
"447",31,10,2,2,0,2363,1,0,3,13,9,247,1,-1,0,4,"no",1
"448",66,6,2,3,0,2262,0,0,1,22,1,155,1,-1,0,4,"no",1
"449",47,1,2,2,0,2,0,0,1,10,6,89,1,-1,0,4,"no",1
"450",39,3,2,3,0,2,1,0,1,17,10,180,1,-1,0,4,"no",1
"451",35,10,2,2,0,4508,1,0,1,18,10,854,1,-1,0,4,"yes",2
"452",35,1,1,2,0,-402,1,0,1,17,1,46,1,-1,0,4,"no",1
"453",27,10,2,2,0,1577,1,1,3,28,9,266,2,-1,0,4,"no",1
"454",32,2,2,2,0,34,1,0,1,5,9,321,2,-1,0,4,"no",1
"455",44,5,2,3,0,795,0,0,1,28,2,99,24,-1,0,4,"no",1
"456",42,2,2,2,0,117,1,0,3,9,9,147,1,-1,0,4,"no",1
"457",34,7,3,3,0,5462,0,0,1,30,1,430,1,-1,0,4,"yes",2
"458",25,8,3,2,0,402,0,1,1,7,6,264,1,-1,0,4,"no",1
"459",40,10,3,2,0,641,0,0,1,16,6,156,6,-1,0,4,"no",1
"460",43,5,1,3,0,36,0,0,1,26,9,118,1,102,2,1,"no",1
"461",55,11,2,3,0,383,0,0,3,6,9,343,3,-1,0,4,"no",1
"462",50,2,2,2,0,283,1,0,1,7,2,226,3,-1,0,4,"no",1
"463",45,5,1,3,0,0,0,0,3,1,7,5,1,-1,0,4,"no",1
"464",35,2,1,2,0,3102,1,0,1,20,10,138,1,-1,0,4,"no",1
"465",32,2,2,2,0,889,1,0,1,10,12,185,1,99,5,3,"yes",2
"466",59,4,2,2,0,0,0,0,2,3,4,722,1,99,4,1,"no",1
"467",34,7,2,2,0,-370,1,0,3,21,9,748,1,-1,0,4,"no",1
"468",39,5,2,3,0,-606,1,0,3,26,9,142,1,-1,0,4,"no",1
"469",40,5,3,2,0,10378,1,0,1,17,10,523,3,-1,0,4,"no",1
"470",36,2,3,1,0,1313,1,0,3,20,7,8,10,-1,0,4,"no",1
"471",40,5,2,3,0,8969,1,0,1,17,10,153,1,-1,0,4,"no",1
"472",55,7,2,2,0,-196,1,0,3,20,9,210,2,-1,0,4,"no",1
"473",38,3,2,2,1,15,1,0,1,10,6,121,1,-1,0,4,"no",1
"474",61,1,2,2,0,4608,0,0,1,12,8,212,1,-1,0,4,"yes",2
"475",41,5,2,3,0,666,1,0,3,21,9,253,3,-1,0,4,"no",1
"476",57,2,2,1,0,452,1,0,3,13,9,139,4,-1,0,4,"no",1
"477",48,2,2,2,0,149,1,0,3,9,9,71,1,-1,0,4,"no",1
"478",77,6,2,3,0,7802,0,0,2,4,9,421,1,92,2,3,"yes",2
"479",35,8,2,2,0,1453,1,0,3,28,9,199,1,-1,0,4,"no",1
"480",54,2,2,2,0,1480,1,0,3,14,9,108,1,-1,0,4,"no",1
"481",37,5,3,4,0,715,1,0,3,20,9,247,2,-1,0,4,"no",1
"482",56,5,3,2,0,237,1,0,2,9,6,236,4,-1,0,4,"no",1
"483",40,10,2,2,0,694,1,0,1,4,4,97,4,196,5,1,"no",1
"484",40,5,2,3,0,0,0,0,1,14,6,109,8,-1,0,4,"no",1
"485",54,5,2,3,0,55,1,0,1,2,7,112,2,-1,0,4,"no",1
"486",55,4,2,1,0,136,1,0,3,19,7,15,10,-1,0,4,"no",1
"487",55,8,1,2,1,-404,1,0,1,22,6,502,3,-1,0,4,"no",1
"488",52,2,2,1,0,779,1,0,3,16,9,30,3,-1,0,4,"no",1
"489",55,2,3,1,0,1187,1,0,3,2,7,193,2,-1,0,4,"no",1
"490",33,5,2,3,0,641,1,0,1,13,2,347,2,-1,0,4,"no",1
"491",52,2,2,4,0,826,1,0,3,15,9,468,2,-1,0,4,"no",1
"492",33,8,1,2,0,991,1,0,3,27,9,148,1,-1,0,4,"no",1
"493",53,1,2,2,0,1796,0,0,2,16,8,295,1,91,2,3,"yes",2
"494",46,1,2,2,0,22,0,0,1,26,2,388,6,-1,0,4,"yes",2
"495",44,10,3,2,0,244,1,0,1,12,2,1735,4,-1,0,4,"yes",2
"496",48,5,1,3,0,1328,1,0,3,6,9,339,1,-1,0,4,"no",1
"497",50,4,2,2,0,7317,1,0,1,13,9,172,1,370,1,1,"no",1
"498",34,10,3,2,0,4943,1,1,1,19,10,117,2,-1,0,4,"no",1
"499",38,10,3,2,0,258,0,1,3,20,7,587,2,-1,0,4,"no",1
"500",42,5,3,3,0,515,1,0,1,19,10,501,2,-1,0,4,"no",1
"501",32,5,3,3,0,12607,0,0,1,14,2,203,5,84,1,1,"no",1
"502",58,1,2,2,0,2,1,1,2,25,6,282,9,-1,0,4,"no",1
"503",31,5,2,3,0,13,0,0,1,28,2,110,5,-1,0,4,"no",1
"504",19,9,3,1,0,103,0,0,1,10,6,104,2,-1,0,4,"yes",2
"505",41,5,2,3,0,3872,0,0,1,15,11,231,1,-1,0,4,"no",1
"506",31,11,2,2,0,296,1,0,3,20,9,378,3,-1,0,4,"no",1
"507",52,7,3,1,0,217,0,1,1,15,6,193,6,-1,0,4,"no",1
"508",42,7,1,3,0,360,1,0,3,24,7,110,5,-1,0,4,"no",1
"509",41,2,3,2,0,428,1,0,1,12,9,92,1,-1,0,4,"no",1
"510",30,2,3,2,0,315,0,0,1,23,7,1407,1,-1,0,4,"yes",2
"511",38,2,2,2,0,121,1,1,1,6,4,168,1,212,2,1,"no",1
"512",32,5,2,3,0,820,1,0,1,17,6,738,3,-1,0,4,"no",1
"513",52,10,2,2,0,195,1,0,1,18,4,220,1,63,5,1,"yes",2
"514",48,5,1,3,0,108,1,0,3,27,9,89,2,-1,0,4,"no",1
"515",36,5,2,3,0,-381,1,0,1,31,6,30,29,-1,0,4,"no",1
"516",45,11,1,1,0,757,0,0,1,20,1,103,1,325,4,1,"no",1
"517",34,10,2,3,0,691,1,1,3,2,7,70,1,-1,0,4,"no",1
"518",36,2,2,1,0,1925,1,0,1,20,1,904,2,-1,0,4,"yes",2
"519",34,5,2,3,0,902,1,0,1,14,9,159,1,367,2,2,"no",1
"520",61,6,2,2,0,5207,0,0,1,11,12,336,1,81,2,2,"no",1
"521",54,8,2,2,0,0,0,0,3,19,7,220,1,-1,0,4,"no",1
"522",50,3,2,2,0,665,0,0,2,17,10,238,1,-1,0,4,"no",1
"523",43,1,1,2,0,738,1,0,1,21,10,585,4,191,4,1,"no",1
"524",47,2,2,1,0,233,0,0,1,8,2,293,3,-1,0,4,"no",1
"525",45,8,2,2,0,-839,1,0,3,28,9,68,1,-1,0,4,"no",1
"526",57,6,2,1,0,5799,0,0,3,17,7,97,1,-1,0,4,"no",1
"527",27,1,2,2,0,1033,1,0,3,9,9,1713,1,-1,0,4,"no",1
"528",49,11,1,2,0,66,0,0,1,9,6,218,3,-1,0,4,"no",1
"529",43,8,2,1,0,2567,1,0,1,14,9,109,1,360,2,1,"no",1
"530",40,5,2,3,0,1584,1,0,2,21,10,661,1,-1,0,4,"no",1
"531",32,8,3,2,0,182,1,0,1,6,9,145,1,-1,0,4,"no",1
"532",58,5,2,1,0,76,1,0,2,18,9,54,4,-1,0,4,"no",1
"533",34,1,3,2,0,663,1,0,1,20,1,111,1,-1,0,4,"no",1
"534",46,10,1,2,0,3455,1,0,3,14,9,566,2,-1,0,4,"no",1
"535",29,2,2,2,0,15,0,0,1,3,7,136,1,-1,0,4,"no",1
"536",52,2,2,1,0,1054,0,0,1,4,2,273,1,-1,0,4,"no",1
"537",45,5,2,3,0,1529,0,0,1,30,7,160,1,-1,0,4,"no",1
"538",26,5,3,2,0,63,0,0,1,28,6,76,4,-1,0,4,"no",1
"539",40,10,2,3,0,0,0,0,1,19,2,44,1,-1,0,4,"no",1
"540",41,1,2,2,0,920,1,1,3,27,9,239,1,-1,0,4,"no",1
"541",47,1,3,2,0,3696,0,0,1,12,6,250,2,181,4,3,"yes",2
"542",27,10,3,4,0,59,0,0,1,15,6,792,4,-1,0,4,"no",1
"543",27,8,2,2,0,0,1,0,1,23,6,198,13,-1,0,4,"no",1
"544",48,2,2,2,0,157,1,0,3,6,9,73,1,-1,0,4,"no",1
"545",49,1,2,2,0,2465,0,0,1,20,2,157,3,-1,0,4,"no",1
"546",35,2,2,1,0,0,1,0,1,24,6,90,6,-1,0,4,"no",1
"547",47,7,2,2,1,2,0,0,1,5,4,236,2,-1,0,4,"no",1
"548",54,5,2,3,0,0,0,0,1,16,6,118,5,-1,0,4,"no",1
"549",39,5,3,3,0,12437,0,0,2,18,10,40,1,-1,0,4,"no",1
"550",28,9,3,2,0,378,1,0,1,17,1,346,1,-1,0,4,"no",1
"551",54,2,2,1,0,211,0,0,3,19,7,200,2,-1,0,4,"no",1
"552",34,10,2,2,0,-228,1,0,1,20,1,187,3,332,3,2,"no",1
"553",63,6,2,2,0,2747,0,0,1,11,12,113,1,80,1,1,"no",1
"554",42,7,2,3,0,1932,1,0,3,16,9,192,32,-1,0,4,"no",1
"555",43,10,3,2,0,11269,0,0,3,29,9,92,1,-1,0,4,"no",1
"556",37,1,2,2,0,1314,1,0,1,8,9,682,2,85,7,3,"no",1
"557",55,2,2,1,0,2275,0,0,1,25,2,139,9,-1,0,4,"no",1
"558",43,5,3,3,0,1304,0,0,1,6,2,501,2,-1,0,4,"yes",2
"559",41,2,2,2,1,720,0,1,1,24,6,651,1,-1,0,4,"yes",2
"560",47,10,1,2,0,2914,1,0,1,18,2,405,13,-1,0,4,"no",1
"561",34,10,2,2,0,1464,1,0,3,23,9,350,1,-1,0,4,"no",1
"562",28,9,3,2,0,11555,0,0,1,8,1,125,2,-1,0,4,"no",1
"563",36,8,2,2,0,-302,1,0,1,13,9,36,2,-1,0,4,"no",1
"564",50,10,2,2,0,2497,1,0,1,21,10,35,1,176,1,1,"no",1
"565",35,2,2,2,0,-339,1,0,3,8,9,389,2,-1,0,4,"no",1
"566",40,10,2,2,0,56,1,1,1,29,5,194,1,247,1,1,"no",1
"567",26,7,3,3,0,211,0,0,1,29,5,168,3,-1,0,4,"no",1
"568",36,5,1,3,0,3611,1,0,3,4,7,347,3,-1,0,4,"no",1
"569",59,11,2,1,0,0,0,0,1,30,5,3025,2,-1,0,4,"no",1
"570",28,9,3,2,0,459,0,0,1,16,8,83,13,-1,0,4,"no",1
"571",46,3,2,4,0,242,1,0,3,9,9,332,2,-1,0,4,"no",1
"572",50,7,2,2,0,1138,0,0,1,14,2,219,10,-1,0,4,"no",1
"573",53,5,2,3,0,1319,1,0,1,16,1,427,1,150,1,1,"no",1
"574",81,6,2,2,0,1,0,0,1,19,2,65,5,-1,0,4,"no",1
"575",35,8,1,2,0,67,1,0,1,5,9,192,2,-1,0,4,"no",1
"576",58,6,2,4,0,937,0,0,1,5,2,155,1,-1,0,4,"no",1
"577",44,8,2,2,0,0,1,1,1,11,9,161,1,-1,0,4,"no",1
"578",38,5,2,3,0,-558,1,0,1,21,6,533,1,-1,0,4,"no",1
"579",49,2,2,2,0,171,0,0,1,4,4,19,3,175,2,2,"no",1
"580",33,10,3,3,0,696,0,1,1,5,4,193,1,176,8,1,"no",1
"581",29,5,2,3,0,361,1,1,1,28,6,819,3,-1,0,4,"no",1
"582",28,10,3,2,0,227,0,0,1,30,1,278,1,-1,0,4,"yes",2
"583",31,1,2,2,0,236,1,1,2,4,9,211,3,-1,0,4,"no",1
"584",33,5,3,3,0,-53,0,0,1,29,5,617,2,-1,0,4,"no",1
"585",52,10,2,2,0,192,1,0,1,23,6,61,2,-1,0,4,"no",1
"586",43,5,1,3,0,38,1,0,1,25,6,197,6,-1,0,4,"no",1
"587",32,7,3,2,0,518,1,0,1,18,9,34,7,-1,0,4,"no",1
"588",36,7,2,3,0,16,1,1,1,18,6,95,4,-1,0,4,"no",1
"589",41,2,2,2,0,-256,1,0,3,3,7,147,2,-1,0,4,"no",1
"590",43,2,2,2,0,105,0,1,1,4,6,668,2,-1,0,4,"no",1
"591",45,7,2,3,0,334,0,0,3,5,7,87,2,-1,0,4,"no",1
"592",39,10,2,2,0,1048,0,1,1,21,6,405,1,-1,0,4,"no",1
"593",41,8,2,2,0,108,1,1,3,13,9,83,7,-1,0,4,"no",1
"594",31,10,2,2,0,660,0,0,1,22,7,115,1,-1,0,4,"no",1
"595",37,11,3,3,1,0,1,0,1,10,6,108,1,-1,0,4,"no",1
"596",28,3,2,4,0,1034,0,0,1,29,5,113,1,-1,0,4,"no",1
"597",47,4,2,1,0,201,1,0,1,7,2,58,2,382,1,1,"no",1
"598",37,4,2,1,0,189,0,0,1,8,2,148,4,-1,0,4,"no",1
"599",60,6,1,4,0,-49,1,0,1,29,5,188,1,261,2,1,"no",1
"600",43,10,1,2,0,1413,1,0,2,28,6,75,3,-1,0,4,"no",1
"601",58,6,1,3,0,264,1,1,1,8,6,523,3,-1,0,4,"no",1
"602",52,3,2,3,0,54,1,1,2,18,10,103,1,-1,0,4,"no",1
"603",50,2,2,1,0,12519,1,0,1,17,1,146,2,147,4,3,"no",1
"604",32,8,3,2,0,2881,0,0,1,2,6,356,1,-1,0,4,"yes",2
"605",42,2,2,1,0,0,1,0,1,17,6,71,1,-1,0,4,"no",1
"606",31,1,2,2,0,88,1,1,1,8,2,189,2,-1,0,4,"no",1
"607",28,2,2,2,0,1020,1,0,3,28,9,251,1,-1,0,4,"no",1
"608",36,10,1,3,0,119,0,0,1,23,6,127,8,-1,0,4,"no",1
"609",51,11,3,3,0,1594,0,0,2,4,4,197,1,-1,0,4,"no",1
"610",46,10,2,3,0,342,1,1,1,5,9,84,1,-1,0,4,"no",1
"611",50,8,3,2,0,72,0,0,3,8,9,141,2,-1,0,4,"no",1
"612",32,2,2,2,0,14,1,0,3,2,7,171,1,-1,0,4,"no",1
"613",26,3,3,3,0,81,0,0,1,21,6,262,3,-1,0,4,"no",1
"614",41,7,2,3,0,231,0,0,1,7,2,352,2,-1,0,4,"yes",2
"615",39,10,2,3,0,1161,1,0,1,9,1,236,1,336,1,1,"no",1
"616",31,2,2,2,0,-45,1,0,3,2,7,184,1,-1,0,4,"no",1
"617",28,5,3,3,0,231,1,1,1,25,6,568,2,-1,0,4,"no",1
"618",31,5,3,2,0,36,0,0,1,27,2,105,2,-1,0,4,"no",1
"619",30,10,2,3,0,1570,1,0,1,26,9,260,1,-1,0,4,"no",1
"620",35,10,2,3,0,7050,0,0,1,11,2,222,3,182,4,3,"yes",2
"621",33,2,2,1,0,3704,1,0,3,6,7,447,2,-1,0,4,"no",1
"622",30,10,3,3,0,6619,1,0,1,21,2,239,8,-1,0,4,"no",1
"623",32,2,3,2,0,-84,1,0,1,11,9,426,1,-1,0,4,"no",1
"624",40,5,3,3,0,1509,0,0,1,12,9,333,1,58,3,1,"no",1
"625",31,7,2,3,0,1134,0,0,1,6,4,174,2,-1,0,4,"no",1
"626",36,10,2,2,0,146,1,1,3,15,9,284,2,-1,0,4,"no",1
"627",33,5,3,3,0,9449,1,0,1,8,9,428,1,-1,0,4,"no",1
"628",57,6,2,2,0,374,1,1,1,16,6,236,1,-1,0,4,"no",1
"629",45,10,2,2,0,88,0,0,1,29,2,150,2,-1,0,4,"no",1
"630",59,5,2,3,0,2764,0,0,1,24,3,237,1,206,2,1,"no",1
"631",30,5,3,3,0,2,1,1,1,25,6,1031,8,-1,0,4,"yes",2
"632",33,10,2,3,0,8023,0,0,1,30,10,107,1,105,3,1,"no",1
"633",52,2,2,2,0,289,1,0,3,21,9,45,13,-1,0,4,"no",1
"634",83,6,2,2,0,0,0,0,1,18,8,140,10,-1,0,4,"no",1
"635",58,7,1,3,0,1382,0,0,3,9,7,700,1,-1,0,4,"yes",2
"636",33,5,1,3,1,280,0,1,1,18,10,155,1,-1,0,4,"no",1
"637",41,2,1,1,0,2195,1,0,3,3,7,211,5,-1,0,4,"no",1
"638",31,7,2,2,0,33,0,0,1,6,2,165,4,-1,0,4,"no",1
"639",35,2,1,2,0,275,0,1,1,10,6,144,5,-1,0,4,"no",1
"640",27,5,3,3,0,703,1,0,3,5,7,590,3,-1,0,4,"yes",2
"641",57,1,1,4,0,887,0,0,3,20,7,43,8,-1,0,4,"no",1
"642",56,12,2,4,0,0,0,0,3,20,7,471,2,-1,0,4,"no",1
"643",53,1,3,2,0,1178,1,0,3,15,9,295,2,-1,0,4,"no",1
"644",39,5,2,3,0,2763,1,0,3,2,7,526,2,-1,0,4,"yes",2
"645",32,3,3,3,0,890,1,1,1,28,2,27,10,-1,0,4,"no",1
"646",46,7,2,2,0,548,0,0,1,12,2,1181,4,-1,0,4,"yes",2
"647",56,10,2,3,0,272,0,0,1,26,2,103,2,-1,0,4,"no",1
"648",46,5,1,3,0,6269,1,0,2,18,10,249,3,112,2,1,"no",1
"649",29,3,2,2,0,178,1,0,1,5,9,231,4,-1,0,4,"no",1
"650",60,5,2,1,0,252,1,1,1,13,1,123,2,147,3,1,"no",1
"651",33,4,3,3,0,23663,1,0,1,16,1,199,2,146,2,1,"no",1
"652",27,3,3,3,0,81,0,0,1,5,4,197,1,199,3,1,"no",1
"653",50,7,1,3,0,59,1,0,3,28,9,67,2,-1,0,4,"no",1
"654",45,8,2,2,0,1343,0,1,1,8,6,220,1,-1,0,4,"no",1
"655",58,6,2,2,0,225,0,0,1,7,2,122,6,-1,0,4,"no",1
"656",59,6,2,1,0,0,1,0,3,26,9,104,7,-1,0,4,"no",1
"657",58,6,1,1,0,2538,1,0,1,31,6,307,6,-1,0,4,"no",1
"658",64,6,2,1,0,43,0,0,1,11,8,117,1,91,1,3,"no",1
"659",47,10,2,2,0,57,0,0,1,5,9,253,1,342,1,3,"no",1
"660",40,5,2,3,0,-117,1,0,1,17,6,770,2,-1,0,4,"no",1
"661",36,10,1,2,0,666,1,1,1,3,1,190,1,133,1,2,"no",1
"662",28,5,3,3,0,0,1,0,1,16,6,767,5,-1,0,4,"yes",2
"663",38,10,3,3,0,25,1,0,1,1,7,232,2,-1,0,4,"yes",2
"664",53,3,2,1,0,1034,1,0,1,19,10,854,2,170,3,2,"no",1
"665",46,2,3,2,0,324,1,0,3,30,9,293,6,-1,0,4,"no",1
"666",54,10,2,2,0,0,0,0,2,16,10,986,1,94,8,1,"no",1
"667",32,5,2,3,0,0,0,0,1,19,10,66,1,-1,0,4,"no",1
"668",55,5,2,1,0,621,0,1,1,2,4,114,1,208,1,1,"no",1
"669",55,6,1,2,0,138,0,0,1,17,6,205,1,-1,0,4,"no",1
"670",56,10,2,2,0,4063,0,1,2,28,6,31,4,-1,0,4,"no",1
"671",40,2,2,2,0,11084,0,0,3,11,7,113,1,-1,0,4,"no",1
"672",44,10,2,2,0,310,1,0,1,6,4,200,1,253,1,1,"no",1
